,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
197092,131844.0,1.76610001635244,-0.0186223784947611,-1.17135395426802,1.49305316310346,0.0082279365081638,-0.610328643072908,0.0370377204292431,-0.0688727076882427,0.295140736629701,-0.164884298013943,1.27381110988408,0.927944927986054,-0.0158455163633449,-0.852632005271306,-0.359301887574145,0.534989639531332,0.250679085589958,0.73611182038511,-0.451667086273716,-0.0610838465064056,0.0461176795442498,0.112795267841908,0.0941934300496265,-0.110918595988801,-0.0834364799121535,-0.719710838004093,0.0307549033346052,-0.0077436542240097,85.0,0
65002,51394.0,0.981752793835747,-0.64198680647096,1.15931905035309,0.248622823185139,-1.27437508011736,-0.131150338895616,-0.591585761676333,0.13112309463481,0.830753287359861,-0.342715489348684,1.19009372408814,1.65357496286772,0.468503384301486,-0.445479354382047,-1.07256445423633,0.0005165267038914,-0.063627537234583,-0.265386813864334,0.645854390806932,0.147456759136194,-0.107716759469403,-0.260976642735416,0.0071534875653807,0.643410922020154,0.0664963720617757,0.900520936749635,-0.0502790689014,0.0231737046128326,98.02,0
119769,75575.0,1.29583418907072,0.0861434255000522,0.287094629205852,0.681470991439743,-0.124148103153272,-0.102123342862159,-0.0766843477653682,-0.114643270856865,0.501344252391104,-0.243289333791878,-1.33863970107574,0.809285627386618,1.23355189299331,-0.472041274157604,-0.466932784395325,-0.17674574727,-0.280561462929286,-0.433716009594677,0.496852882051315,-0.0344612206381763,-0.133754122948078,-0.0621219741191005,-0.201355144820022,-0.362823814562957,0.73877832222653,0.487184300687775,-0.0083065584716483,0.0038198691901242,1.0,0
274304,165948.0,2.00478603085697,0.419475219229013,-1.69543086743205,1.49538342015104,0.452976070707303,-1.19158328044683,0.450903520409881,-0.308837300713483,0.303060032616992,-0.251457886938685,-0.590994691396251,-0.0607675809471226,-0.51059651918287,-0.715106433539191,0.0981651616033112,0.0788279470485021,0.62639650828989,-0.0587911918877436,-0.440191699673858,-0.27236172604909,-0.216707715329904,-0.475207889965654,0.177815008879658,-0.241864164802159,0.0845984631722672,-0.765399635100658,0.0165110757505881,-0.0233933342165372,6.49,0
147901,89147.0,-1.53902779781666,1.8482756987355,-1.62187944557255,-1.00582923284422,0.0537109859277696,-0.223491255282829,-0.23745071198819,1.30874703769899,-0.207165684610842,-0.174210181278777,-0.900401739083705,0.684863828753775,-0.0015502156534565,1.06941073225562,-1.03805658631449,0.83725612657993,-0.65691988638118,0.310766149018521,0.653826433026819,-0.107846333981498,-0.224741008368278,-0.820722766795899,0.0825870335645795,-1.41153547163633,-0.184844098011656,0.210667498855796,-0.0516797297690087,-0.0039138546996631,9.42,0
263112,160805.0,0.0305550551352725,0.865515201011939,0.293128830447062,-0.580624547766772,0.408497336639682,-1.11363982998465,1.05563596545982,-0.226437444827163,-0.090592131711825,-0.425544739364547,-0.870453498629298,0.289522181042859,0.293328472144112,0.0572681182127261,-0.434485790817898,-0.107654785695029,-0.422085501923608,-0.783172115483769,-0.0909678451413548,-0.0044781569441417,-0.252260608505323,-0.54713097990409,0.0848191681391435,0.0462765995293183,-0.477794086856347,0.136556845305795,0.24644297459759,0.0986815050022979,10.43,0
219405,141721.0,-1.1295919866597,0.194267484213515,-1.01739685106767,-0.761255019241642,1.33813089753274,-0.183160634319236,0.27248690259697,0.648371125349642,0.0603787277862351,-1.50454343396439,-0.111267077686339,0.210197391569552,-0.503103130397571,-1.03833310766397,-1.04831614673214,0.69604123684114,0.538372432622268,1.134108972043,0.545840324501739,0.324188981310205,-0.144342001016803,-0.741202611009056,-0.0845890230299964,-0.43864714264904,0.414326484178985,-0.0605756627707683,0.0852609613134749,-0.126903759514479,76.65,0
282238,170753.0,2.04587888642001,0.0431739259077319,-1.82503556818961,0.228619625932795,0.592312020686307,-0.313823550178167,0.0131903798492672,-0.004366507235791,0.359001409810495,-0.196540426497564,0.79013738573699,0.384999237143209,-0.665995770996137,-0.522328575417434,-0.349428452729085,0.575640270337051,0.20797802668026,0.283302017379778,0.390379513820454,-0.187570891062846,-0.335602898352257,-0.921158641578333,0.305513098674211,0.107178702657498,-0.285792036282138,0.180645842357728,-0.0681194534564783,-0.0459252274195754,0.89,0
122546,76601.0,-6.26005659236293,5.00380855591961,-5.47853919166928,0.348771105819419,-1.64457037317074,3.07002320309529,-4.68678656809056,6.14570902352991,-1.63401060704464,-2.26793282517926,-2.07015822751797,1.81441735344177,0.567417252152799,2.49806077987165,-0.125486589696173,1.48361229054048,2.74119605820161,1.09153329477778,1.00479907001111,-1.29361653553998,0.451707906609322,-0.933452629723378,0.524063474251622,0.867480040867284,0.178909196098805,-0.586550038183826,-2.85023724970868,-0.62987515642712,4.63,0
133208,80289.0,1.22161338144903,0.382617351529875,0.802135015653049,1.09329597723236,-0.448725929016955,-0.730141300092523,-0.0042860578822447,-0.173183877685338,0.0073080570115053,-0.0701619596651298,-0.128504796168481,0.916795852528323,1.29959854870223,-0.0143004244538127,1.03583753575993,0.31649729517042,-0.618492361364565,-0.342536716111531,-0.374573887318188,-0.0635948621649475,-0.180953958601831,-0.456765423741243,0.102802775779674,0.381354646626869,0.341722308469097,-0.627019676803188,0.0458708941502077,0.0364933879834561,0.12,0
281288,170062.0,-0.24016486611159,1.02845823185957,-1.21598797259049,-0.992811989658712,1.7725982254048,-1.01592844084479,1.97085806278891,-0.637089378477002,-0.582003607024081,-0.59487709250328,1.11226101614509,0.557918223485762,0.118502988926947,-1.02228826243625,-1.77949914547041,0.0533488435881865,0.121253444847751,0.299179927274055,-0.520449169467219,-0.199256011396586,0.207687841813676,0.863488644882861,-0.133773004902775,0.747048333031132,-0.624325293720346,0.311851611874638,-0.243241626456983,0.016659425133227,42.81,0
265049,161711.0,2.31333478251624,-1.49150404898364,-1.07144565636004,-1.87675059150445,-0.884759639167389,0.317576827878807,-1.44209056950192,0.0934664020534662,-1.2028760693654,1.72732133906129,-0.172021900352707,-0.550286780456493,0.274289170431818,-0.362341632423589,-0.635668071489862,0.0488735606178174,-0.134309941058492,0.856661861715995,0.414170395303571,-0.393250514819624,-0.160791042045363,-0.0036208253300466,0.181622868150714,-0.177634336348649,-0.185865278391428,-0.174234965324177,0.0156759560200242,-0.0575986319717284,12.0,0
55777,47119.0,-0.866257134933758,0.242280398480719,1.66465981654922,2.92943309108162,0.728066804612502,0.92393190015325,-0.210931555899809,0.186880419132517,-0.583056044029909,0.689921788604573,-2.21086274290465,-0.600776763008503,0.555296968130729,-0.461274260281183,0.411505074261311,0.123210149385492,-0.269443252595219,0.663391710613989,1.47603876739354,0.0908413800480335,0.0822896408452312,0.482689137154055,-0.384554653086782,-0.940041582272454,-0.1679974100093,0.409301526513047,0.161474207004507,0.123812680296817,76.07,0
149045,90504.0,0.137844147304211,0.725503627049003,0.968772369517516,-0.198906104619094,0.425123302207774,0.0192102260699636,0.260757860263415,-0.0484322147506506,1.66063887926523,-1.07175837478481,-0.0134618880455696,-1.81950467486405,2.79619041079132,1.13732792223309,-0.397323701104391,-0.102821805056037,0.145773060649428,0.166182668912608,0.0064922490765254,-0.0956650936227858,-0.154814623861861,-0.0301047037451302,0.266864294696784,0.531296081119135,-1.51359250260697,-0.816303935926925,0.300441341635723,0.289213042336821,2.95,0
24418,33225.0,1.15141131204809,0.0127021376978848,1.1183616628102,0.681749645566084,-0.843162647751953,-0.387287444780992,-0.45471222891348,0.054129427281753,0.369859550341326,-0.146765803215743,0.226377558821403,0.599456269581827,0.44839561790529,-0.0173855671987822,1.49271775383807,0.188258298766976,-0.169508543167163,-0.662852376002661,-0.834340349742004,-0.105005176810514,0.0059174876832194,0.0846643292877005,0.139007096675077,0.422615253170587,0.0652430055830011,0.25870182316437,0.017147815474965,0.0279920838695207,6.9,0
139412,83142.0,1.20889524669682,0.429296937888032,-0.248040760855423,0.860867277405529,0.493305865785868,-0.195397872381748,0.410093323639173,-0.0847847986995012,-0.613581994793071,0.151227211125355,1.37007134125219,1.21035743750857,0.567531615780841,0.646853673878036,0.190046895666432,-0.245955339898181,-0.439467852801285,-0.292033109139376,-0.203270957329158,-0.119757945584333,0.069553246262609,0.282103534644327,-0.178722873055887,-0.270170490666064,0.813371626098686,-0.266214123916065,0.0077965930517302,-0.0041291042986467,4.49,0
158835,111834.0,-1.08141510061732,-0.721578225776528,0.711608374999962,1.42108171805501,0.396688759288177,1.74466444633275,0.873422240889559,-0.0129701915892015,0.69960463583161,-0.149480906277504,-0.577854008099022,0.470265421028651,-0.166478244254903,-0.586221335776594,0.0855721148037517,-1.63196880917979,0.949617551349113,-2.12340711928058,0.0765853527184569,-0.657806784705145,-0.642548005882726,-0.849441836186484,-0.0796867784511269,-1.12952023741818,-0.490903696032006,-0.84514847156704,0.0730720192297413,-0.442731284036693,314.28,0
190811,128992.0,1.7711789645246,-0.381795440274656,-2.54062737265747,0.478545595675916,0.691467544754486,-0.66261029810326,0.589913979112856,-0.274590141985809,0.718656582844402,-0.631981500768858,-1.24193113320564,-0.489084058079526,-0.805256926206263,-0.62982286654023,0.405407064483128,0.187221622969028,0.466086002176002,0.33200688519117,0.227824058721832,0.143010241239943,-0.152118539914185,-0.728265440974749,-0.0511558987059956,-0.0957707075935743,0.127967405801516,-0.422070425710401,-0.0551812438769713,-0.0015109587193985,183.48,0
179052,123901.0,2.00023136986779,-1.22586347810316,-0.375478555889578,-0.75384085165612,-1.44692452160242,-0.897474954440162,-0.953235855028352,-0.112464922955843,0.165255889094939,0.73010550803775,-0.769455902658278,-0.864118986680533,-0.498785751309253,-0.237214694703612,0.655184884594354,1.47407199036147,0.0452469849853901,-1.22724581186909,0.44568994340295,0.0871869571634886,0.0853032734730608,0.0110497217821272,0.305025661461173,0.0058871699878168,-0.565097344780624,-0.445804551144816,-0.0055114319071583,-0.0258502443136805,92.0,0
214854,139846.0,0.120210835273479,0.730316364964172,-1.67891585073095,-1.55167094266044,3.12798221680657,3.21127666380242,0.356967492194525,0.920287771582329,-0.160669022445408,-0.801838454380547,0.13734948577385,-0.156821593886651,-0.429426302245542,-0.752434309686135,0.155235013807769,0.215092789698824,0.35220386880322,-0.376195846950511,-0.398928301393089,0.0434526378907166,-0.335907022493194,-0.906110994854386,0.108157140227024,0.593066000821037,-0.424346938230844,0.164200575788154,0.245916814901322,0.0710088945212861,0.89,0
5688,5954.0,1.08729632261302,-0.0553136478279167,1.10913686087085,0.757037113884294,-0.732289145435339,-0.0261717624638385,-0.650074700890794,0.177589592566253,1.53953515051806,-0.309126026966415,2.56090746409742,-1.98268728241285,0.661518386557247,1.93468461974602,0.223681442596738,0.439777289104366,0.350206131152566,0.250964522564118,-0.67312338153656,-0.182150883838871,-0.143688025715725,-0.259664248432683,0.140782919705825,0.143014865755993,-0.0347918968178421,0.176080280629182,-0.0305970052275154,0.0098345314565164,26.11,0
197025,131809.0,-0.0155384939453835,0.739087429376538,0.0131974591461769,-0.676620518725378,0.872725394100951,-1.29527753548718,1.09942730092134,-0.348787482950929,-0.152259131044523,-0.66124170961051,-1.06356220823213,0.103398575771216,0.337860939103109,0.347453597925898,0.139883483081668,-0.211061718094761,-0.728990951595299,0.111351713577252,-0.389028764285138,-0.15767652937653,0.406806008816759,1.27134629504948,-0.192670021228089,-0.0638318400462304,-0.594931211211893,-0.288093972341157,0.228229497375102,0.240086502149524,1.79,0
219395,141715.0,-0.186971647816047,1.08357458329132,-0.393381660273491,1.09691298918304,1.92965497308975,-0.722337751221221,1.38534614553779,-0.378025789185114,-0.594949252420028,-0.587921763124151,-0.828076680622227,-1.02577089048325,-1.1962304247068,-1.03105154759249,0.0529283782576699,-0.713126581469862,1.25639537347199,0.460693822125437,0.662167888963169,0.0818693663301163,0.0042810734852708,0.254328736788478,-0.353016304072737,0.470720306389076,0.165008079016914,-0.405059480324593,0.0047931735201324,-0.0239249328880365,1.0,0
139277,83086.0,1.30237796508637,-0.606529308236609,-0.681986192919261,-1.90460339622212,1.32662310684685,3.43631244725031,-1.14512682747431,0.959147262092341,1.67130156362918,-1.02294602983554,-0.191422972651615,0.631027341487108,0.0319072703534055,-0.0314253812628428,1.44662697638966,-0.121820378583087,-0.651405237009102,0.617970476528782,0.927600044556072,0.0057566554189328,-0.0642082814806287,-0.0805870774450856,-0.0729910792746877,1.01813597043583,0.663574772480488,-0.671322844293718,0.0968009452278396,0.0286968782920849,1.0,0
147103,88118.0,2.02686363785494,-0.219881936092333,-2.84590881202211,-0.531778130482586,2.46118588470338,3.26152869410636,-0.644994371378471,0.842036112089361,0.538084137306284,-0.424643564147488,0.308876593312936,0.0788404661432334,-0.2162394606906,-0.943418457183973,0.764700161146508,0.351411958136415,0.543568451867294,0.0142610120979645,-0.396949483889628,-0.105634218343013,-0.0630409892626792,-0.109165303545754,0.200521534178151,0.633307171102534,-0.106519897710229,0.5019629735045,-0.0237705612506217,-0.0384321068516666,2.43,0
4923,4469.0,-1.56471716637666,-0.584827129245532,0.610957847092114,-0.672033019112049,3.71657153648663,2.9705829255157,0.0371519016008717,0.68414726214486,0.744440455621844,-0.882207428405508,0.667312197912721,-2.83036198480832,1.50055542637629,1.60120759329178,-0.0074380125205603,0.559754155518785,-0.557433458143212,0.691969152943887,-0.707119537505374,0.549883780111464,-0.123402270536129,-0.689653594759931,0.081822852487359,0.891669673217396,0.718447634676491,-0.603462583993647,-0.224376426301605,-0.137817087014338,108.83,0
231024,146582.0,-0.900039016378853,1.37360712071999,0.315445768277632,0.919978698231869,-0.0212251951417347,1.01002819579432,-0.245292592966426,1.11314857874044,-0.414201154930397,-0.676058832000837,-0.293521521128617,1.45425130861542,0.537373290127216,0.357210736629486,-1.7369053704527,-0.387828811377164,0.184185875288224,0.0018381536422345,1.61231739640322,-0.235291195998963,-0.285446216952866,-0.872430388652167,0.217797139274649,0.165285568612796,-0.724185566355567,-1.03849021839834,-0.1138332175228,0.075120940365492,22.59,0
87937,61911.0,1.11219306874222,-0.314347508243106,1.31988766247868,0.90617436248101,-1.20086684879337,-0.0554048822432682,-0.798622560555259,0.278122431034124,1.13737677441328,-0.240111787753652,-0.48211548152941,-0.18425517257855,-1.56965597824898,-0.0529710609798557,0.596801088852779,-0.152292945902201,0.310260318613307,-0.602120703465859,-0.51151981221383,-0.239096891214749,-0.0597750913020639,-0.022374357029019,0.118914225198222,0.406731747218276,0.085787172699416,0.330938376554847,0.0235413758876443,0.0241120285467774,10.0,0
42284,41028.0,1.15913816336315,-0.378333132643333,0.587283819314179,-0.327603401662458,-0.608126867472098,0.0543707039443999,-0.541882802215286,0.0989980172285747,0.348950795348975,-0.110070853670981,0.764067100540495,0.930358355374849,0.876816861508585,-0.0198914916680511,0.795379254870628,1.07944989876156,-1.08249140413932,0.589921713498841,0.459235149519643,0.146689863423198,0.0101610702037234,-0.0863350834063056,-0.090330870761373,-0.445706434111121,0.116136082188327,0.987261290148302,-0.0616041863158071,0.009633888627461,63.25,0
122723,76663.0,-0.753446548779322,0.884050752270863,1.49261170136873,2.2489934846217,-0.506382875813004,0.6304344651239,-0.269317975979589,0.692610868517703,-1.16899693239378,0.471005308295698,1.18418752131829,0.988011934760496,0.260533406112237,0.269676958227335,-0.376383088849038,-0.345482722479555,0.657602113452152,-0.545074948937317,1.30741526528841,-0.0148905545038214,-0.0904684667866853,-0.252113912898636,0.44251371679204,0.250676093774918,-1.36708265001987,0.74658582757934,-0.0494017069027483,0.103863186821895,37.07,0
122144,76451.0,-0.0122792129376903,-0.414545962456886,1.8250840250253,-1.96970583057394,-1.15670084387758,-0.779934413784729,0.0441226364660538,-0.353938825119874,-2.26470876062078,1.14760108933203,-0.513015385301561,-1.35920666612961,0.188952182077738,-0.577080943827297,0.50068723305276,-0.440447494049207,0.398238736702667,-0.0518132260896169,0.0066579848322171,-0.130003034693036,-0.407875030636939,-0.770625056139144,0.128108731456579,0.299274871739748,-0.36059142603541,-0.549706238423559,-0.0910140786840245,-0.153205590518219,49.9,0
269100,163528.0,-0.95184860294178,1.58404117736096,-1.38171882380168,-1.04418801551871,1.15774251035684,0.0497609078666886,0.635180666927835,0.332661675130954,0.422721489344167,0.361500805184789,0.153577562135809,0.232485735549672,-0.10608862563311,-0.970618407669054,-0.739779268438543,0.744098809086568,-0.1479229388668,0.496123565937867,0.284479934086469,0.322911867304856,-0.452645373374105,-0.947205978748992,0.0596176752343432,-0.530808854092307,-0.18909897748838,0.140265211360243,0.130072899272834,-0.041757715258261,9.99,0
196112,131362.0,-1.20494059444068,1.10125554424579,0.078949345713035,3.69471182862873,2.64801802613571,-1.21700271073004,0.534498043548791,-0.110795455473631,-1.85061655736694,-0.0694528355520662,-0.388648053827823,-0.738229435212751,0.194365414990416,-2.64131772107216,-0.688039478731853,1.36408496087612,1.5407446803312,0.445071569552396,-1.37187427673139,-0.266367164901271,-0.350374778789718,-0.926380888481691,-0.180306566572938,-0.278264521233777,-0.7183242581129,-0.342009362451516,0.230705430969213,0.188064137931056,7.65,0
213084,139104.0,2.05739888523066,-0.0848532165224523,-1.73582219585663,0.48118095780805,0.170444245809213,-1.35598357914337,0.505137058232828,-0.402331143261975,0.762536718644458,-0.0374457642622812,-1.21468650933067,-0.172266783369392,-1.2473470790481,0.693235112330536,-0.183997894092642,-0.715069046786781,-0.0762104302623378,-0.456075830681101,0.291102081712584,-0.305011810589567,-0.0163555121548732,0.11573169029378,0.0140546779287703,-0.111775229087645,0.339551138065004,-0.211614511644866,-0.046180000758199,-0.0676805796856196,19.98,0
260150,159424.0,2.0609981836151,0.0504755021666519,-1.03227108676111,0.405436531214194,-0.0220265294537764,-1.18487249127648,0.282759290050896,-0.416775124377783,0.325069930947155,0.0310204810992851,-0.490142307297373,1.19939390232277,1.48751180122876,-0.0074102255213807,-0.11686288982887,-0.174518911209904,-0.366225085012752,-1.04717619441814,0.132859832098162,-0.131584281399772,-0.27175642813502,-0.581227757095056,0.323426189035278,0.0853676996005718,-0.251691218789237,0.190512399360836,-0.0615757885472436,-0.0566305580162942,2.69,0
270992,164362.0,-0.628176026520555,1.06970634174154,-0.363155815690696,-1.12846783283257,0.603679221292737,-0.760112659910502,0.653187990306077,0.323402477004336,-0.352037435237817,-0.487799405570112,0.300661508174399,1.13772093970847,0.373964901967104,0.523433412539283,-1.56660841305172,0.399946715695742,-0.831454337751863,-0.284062466082908,-0.306642135358588,-0.224751505189786,-0.0720018079345304,-0.217870068026836,0.145265293803002,-0.391024990377511,-1.20264189899829,-0.0869682607809455,0.186657387257904,0.203274728930645,0.89,0
169404,119680.0,2.07448571630021,0.149815759432895,-1.97150805614921,0.430453551511425,0.548226543672848,-1.46123311976044,0.835702995646147,-0.591647261578711,0.229382084123907,-0.04411881383563,-0.694740022379454,0.866208340704749,0.761885183329838,0.471870852648145,-0.25995629980056,-0.975266279758295,-0.124129059025747,-0.754494913192223,0.103659934305109,-0.190220915165071,0.152280882078975,0.703699800015113,-0.102321724825721,-0.0062945480545853,0.58204694700468,-0.0655694233179736,-0.0458733105501959,-0.0712982411918767,17.09,0
36215,38440.0,1.18457243878766,-0.758052423552135,-0.501927905689808,-0.893700762062974,1.28448006165811,3.88760462494106,-1.17740097191139,1.04319992657874,1.07064504779216,-0.411049838426609,-0.569123061286198,0.39640964005573,-0.0785354370500195,-0.401883734008694,-0.108348130115957,0.212281053437636,-0.352967672689487,-0.183915115501737,0.824549375035341,0.13209023248218,-0.261489504836079,-0.741002924456058,0.0072355184042907,1.0795131012083,0.279594597789489,0.953307109055469,-0.0395001086158846,0.0149533239453055,51.13,0
149091,90579.0,1.97747138665455,-0.397709555029242,-0.0682852575171801,0.711209427692572,-0.831028865205547,-0.492748745963131,-0.802971308556584,-0.0772033515167762,2.6524679413743,-0.3515247593531,-0.0997293660610155,-2.48961252584363,1.09627135645137,1.31575286796937,-0.268785829824542,0.259949184961114,0.347249737381173,0.260744312729713,-0.539485820309959,-0.282403332888749,0.0101525828000237,0.472758951792774,0.189879375523919,-0.0344130140760119,-0.343579727802258,0.535080814433379,-0.0474316032769879,-0.0547813107916448,11.5,0
191837,129424.0,-1.73434640736483,-0.509419890212336,1.49153963511114,-1.1177697884012,1.60315292240518,-1.1518110629865,0.452200062354972,0.0708438294818552,-0.808710689500059,-0.890715585430788,0.787108620861929,0.869805352384173,0.568406098753626,0.307827099612572,-0.439012670522679,0.842156278687511,-1.16782388414693,-0.129471004685484,-0.126304657035042,0.42948190371228,-0.277310909323724,-1.47993679657821,0.242274705966143,-0.386167070766847,0.265966397481068,0.0555479868881138,-0.129116602198661,0.0656064240402832,79.21,0
210251,137900.0,1.93131520747651,-0.156236047300851,-2.11208863727173,0.249771301080812,0.693870902003729,-0.741776371192509,0.687052080027635,-0.352392157327988,-0.224656176995419,0.269680977376155,1.0390821734932,1.29639116832358,0.485095900091149,0.656853479262329,-1.01730331677732,-0.517328992616136,-0.332457726182343,-0.41645951193682,0.316881282008888,-0.0150491386548753,0.205734900214574,0.59922268869789,-0.0716443125578046,0.810537209565309,0.343331087637078,0.652825607420954,-0.128287367114876,-0.0738929747574202,77.0,0
20698,31215.0,-1.27614897406393,1.54236626612602,1.1744412970027,-0.466174668614007,0.112891017378871,-0.421646420064291,0.769351812499656,-0.0809759833023287,0.277706507212663,1.30212701456545,1.18860178179686,0.485854610391297,0.0008079803265029,-0.17769363946818,0.264836671161168,0.329096939244595,-0.907687963161914,0.156966719768701,0.314643668331698,0.688094263577208,-0.376808920875315,-0.602116500006911,-0.0524388268699285,-0.0362179592672445,0.0076635898148715,0.0650970927998996,0.514445058187407,0.156046393634319,8.99,0
